"Time","Distance","Engine RPM","Throttle Pos","Brake Pos","Speed","Gear"
"s","m","rpm","%","%","m/s",""
"76.900","3236","4848.01024","25.376086","0.000000","28.2356352","3"
"76.920","3237","4729.57971","25.400734","0.000000","28.2495974","3"
"76.940","3237","4801.04902","25.302090","0.000000","28.2289306","3"
"76.960","3238","4902.05792","25.228108","0.000000","28.2017050","3"
"76.980","3239","4995.50483","25.080141","0.000000","28.1793408","3"
"77.000","3239","5031.87904","24.808884","0.000000","28.1659456","3"
"77.020","3240","4909.49363","24.611594","0.000000","28.1774893","3"
"77.040","3240","4818.90432","24.512946","0.000000","28.1875309","3"
"77.060","3241","4824.03974","24.172623","0.000000","28.1816058","3"
"77.080","3241","4875.13530","23.551170","0.000000","28.1656403","3"
"77.100","3242","4899.09664","22.589400","0.000000","28.1494304","3"
"77.120","3242","4878.52096","21.484585","0.000000","28.1396365","3"
"77.140","3243","4853.86637","20.044390","0.000000","28.1311142","3"
"77.160","3244","4845.39821","18.801480","0.000000","28.1192371","3"
"77.180","3244","4850.18221","17.893957","0.000000","28.1018470","3"
"77.200","3245","4852.38976","17.558570","0.000000","28.0806144","3"
"77.220","3245","4850.35974","17.558570","0.000000","28.0584179","3"
"77.240","3246","4852.62893","17.607891","0.000000","28.0291379","3"
"77.260","3246","4863.84173","17.726265","0.000000","27.9912179","3"
"77.280","3247","4877.91942","17.854498","0.000000","27.9489894","3"
"77.300","3248","4889.49376","18.125772","0.000000","27.9080736","3"
"77.320","3248","4919.00032","18.836006","0.000000","27.8720410","3"
"77.340","3249","4943.48698","20.631319","0.000000","27.8468083","3"
"77.360","3249","4923.88416","23.235510","0.000000","27.8415264","3"
"77.380","3250","4837.16749","27.615282","0.000000","27.8556883","3"
"77.400","3250","4761.02592","31.985204","0.000000","27.8691360","3"
"77.420","3251","4803.42125","36.887788","0.000000","27.8761082","3"
"77.440","3252","4877.07629","41.612823","0.000000","27.8758317","3"
"77.460","3252","4915.89734","46.170164","0.000000","27.8836346","3"
"77.480","3253","4936.20544","51.348959","0.000000","27.8966547","3"
"77.500","3253","5009.13088","56.350176","0.000000","27.9067072","3"
"77.520","3254","5125.65549","62.510490","0.000000","27.9268774","3"
"77.540","3254","5225.06131","69.247846","0.000000","27.9465306","3"
"77.560","3255","5357.87827","76.542528","0.000000","27.9693440","3"
"77.580","3256","5531.19987","84.019725","0.000000","27.9932928","3"
"77.600","3256","5647.09056","90.480896","0.000000","28.0862112","3"
"77.620","3257","5266.91578","94.535133","0.000000","28.2470336","3"
"77.640","3257","4829.23885","97.119610","0.000000","28.3992077","3"
"77.660","3258","4775.05894","97.903824","0.000000","28.4997658","3"
"77.680","3258","5023.28090","97.854496","0.000000","28.5409306","3"
"77.700","3259","5277.84928","97.706536","0.000000","28.5829568","3"
"77.720","3260","5287.71654","97.543773","0.000000","28.6761216","3"
"77.740","3260","5173.10752","97.237968","0.000000","28.8002918","3"
"77.760","3261","5105.79155","96.039446","0.000000","28.9222310","3"
"77.780","3261","5135.77798","93.316886","0.000000","29.0266867","3"
"77.800","3262","5202.59584","88.014808","0.000000","29.1118400","3"
"77.820","3262","5282.10726","82.668322","0.000000","29.1845626","3"
"77.840","3263","5310.81600","76.424171","0.000000","29.2619066","3"
"77.860","3264","5202.33792","70.757090","0.000000","29.3532621","3"
"77.880","3264","5066.85414","67.482110","0.000000","29.4387584","3"
"77.900","3265","5074.81728","65.672004","0.000000","29.4972192","3"
"77.920","3265","5202.09242","65.607889","0.000000","29.5379674","3"
"77.940","3266","5261.43936","66.120846","0.000000","29.5895680","3"
"77.960","3267","5219.69184","68.429110","0.000000","29.6611149","3"
"77.980","3267","5158.11680","73.874248","0.000000","29.7414720","3"
"78.000","3268","5160.20256","80.024672","0.000000","29.8178688","3"
"78.020","3268","5237.55725","85.731211","0.000000","29.8901216","3"
"78.040","3269","5325.89414","90.249080","0.000000","29.9679840","3"
"78.060","3270","5377.35130","92.808872","0.000000","30.0594259","3"
"78.080","3270","5370.94925","93.844629","0.000000","30.1645677","3"
"78.100","3271","5340.24416","94.056728","0.000000","30.2755616","3"
"78.120","3271","5348.47347","93.859440","0.000000","30.3736378","3"
"78.140","3272","5434.42394","93.810112","0.000000","30.4524845","3"
"78.160","3273","5558.14259","93.736125","0.000000","30.5276525","3"
"78.180","3273","5615.90234","93.637485","0.000000","30.6185594","3"
"78.200","3274","5550.62912","93.612824","0.000000","30.7364640","3"
"78.220","3275","5423.53050","93.233058","0.000000","30.8577120","3"
"78.240","3275","5378.97907","92.463621","0.000000","30.9636858","3"
"78.260","3276","5416.78694","89.430328","0.000000","31.0490970","3"
"78.280","3276","5473.68627","83.521570","0.000000","31.1240166","3"
"78.300","3277","5499.20128","75.807664","0.000000","31.1976064","3"
"78.320","3278","5453.71290","65.602966","0.000000","31.2761146","3"
"78.340","3278","5375.17069","55.304556","0.000000","31.3427219","3"
"78.360","3279","5342.47002","45.864365","0.000000","31.3824179","3"
"78.380","3280","5393.03654","40.892722","0.000000","31.3894426","3"
"78.400","3280","5499.14752","40.295920","0.000000","31.3766656","3"
"78.420","3281","5594.85171","41.504313","0.000000","31.3655840","3"
"78.440","3281","5645.95622","44.986436","0.000000","31.3691987","3"
"78.460","3282","5636.29824","50.845878","0.000000","31.4025088","3"
"78.480","3283","5561.35987","58.530206","0.000000","31.4507635","3"
"78.500","3283","5517.70240","65.918608","0.000000","31.5036320","3"
"78.520","3284","5546.74074","72.251530","0.000000","31.5523878","3"
"78.540","3285","5615.29446","77.440198","0.000000","31.6047437","3"
"78.560","3285","5658.53517","80.843408","0.000000","31.6710221","3"
"78.580","3286","5637.36448","82.500621","0.000000","31.7534963","3"
"78.600","3287","5587.52960","83.427880","0.000000","31.8447680","3"
"78.620","3287","5574.10995","83.575835","0.000000","31.9338867","3"
"78.640","3288","5597.76691","83.427867","0.000000","32.0166810","3"
"78.660","3288","5631.56467","83.205910","0.000000","32.0967258","3"
"78.680","3289","5656.03085","83.107277","0.000000","32.1769574","3"
"78.700","3290","5676.85504","83.107280","0.000000","32.2572256","3"
"78.720","3290","5706.71462","83.378555","0.000000","32.3362662","3"
"78.740","3291","5737.47174","83.575842","0.000000","32.4153485","3"
"78.760","3292","5760.50906","84.226885","0.000000","32.4953549","3"
"78.780","3292","5783.25466","85.805182","0.000000","32.5767283","3"
"78.800","3293","5809.13792","87.570888","0.000000","32.6610752","3"
"78.820","3294","5828.91046","90.466088","0.000000","32.7515181","3"
"78.840","3294","5842.60186","94.313192","0.000000","32.8485395","3"
"78.860","3295","5857.62240","98.707770","0.000000","32.9518682","3"
"78.880","3296","5865.08582","100.000003","0.000000","33.0604877","3"
"78.900","3296","5864.46976","100.000000","0.000000","33.1710432","3"
"78.920","3297","5884.29018","100.000000","0.000000","33.2779808","3"
"78.940","3298","5922.87347","100.000000","0.000000","33.3819424","3"
"78.960","3298","5960.98048","100.000000","0.000000","33.4863290","3"
"78.980","3299","5985.34170","100.000000","0.000000","33.5942022","3"
"79.000","3300","5990.82304","100.000000","0.000000","33.7072640","3"
"79.020","3300","5983.27744","100.000000","0.000000","33.8225466","3"
"79.040","3301","5984.98035","100.000000","0.000000","33.9368288","3"
"79.060","3302","6001.14368","100.000000","0.000000","34.0479507","3"
"79.080","3302","6028.52390","100.000000","0.000000","34.1565677","3"
"79.100","3303","6056.89856","100.000000","0.000000","34.2652384","3"
"79.120","3304","6074.00704","100.000000","0.000000","34.3764666","3"
"79.140","3305","6080.26112","100.000000","0.000000","34.4901139","3"
"79.160","3305","6081.97990","100.000000","0.000000","34.6049549","3"
"79.180","3306","6087.11066","100.000000","0.000000","34.7190669","3"
"79.200","3307","6101.22432","100.000000","0.000000","34.8312288","3"
"79.220","3307","6122.91840","100.000000","0.000000","34.9413011","3"
"79.240","3308","6145.83424","100.000000","0.000000","35.0502790","3"
"79.260","3309","6168.59546","100.000000","0.000000","35.1585344","3"
"79.280","3309","6190.98394","99.329235","0.000000","35.2656346","3"
"79.300","3310","6191.31456","92.996304","0.000000","35.3712192","3"
"79.320","3311","6172.24269","87.398270","0.000000","35.4697286","3"
"79.340","3312","6191.10477","85.474725","0.000000","35.5555808","3"
"79.360","3312","6248.19443","86.229342","0.000000","35.6326746","3"
"79.380","3313","6303.69395","88.557336","0.000000","35.7093120","3"
"79.400","3314","6337.88864","92.182504","0.000000","35.7924960","3"
"79.420","3314","6357.49658","96.192358","0.000000","35.8834925","3"
"79.440","3315","6380.96896","99.348947","0.000000","35.9796986","3"
"79.460","3316","6397.83462","100.000000","0.000000","36.0800224","3"
"79.480","3317","6405.77677","100.000000","0.000000","36.1825901","3"
"79.500","3317","6418.20416","100.000000","0.000000","36.2836288","3"
"79.520","3318","6443.34643","100.000000","0.000000","36.3817690","3"
"79.540","3319","6472.77542","100.000000","0.000000","36.4780134","3"
"79.560","3320","6504.41587","100.000000","0.000000","36.5744378","3"
"79.580","3320","6526.83686","100.000000","0.000000","36.6742573","3"
"79.600","3321","6527.09248","100.000000","0.000000","36.7778752","3"
"79.620","3322","6522.25088","100.000000","0.000000","36.8806829","3"
"79.640","3323","6536.94016","100.000000","0.000000","36.9803616","3"
"79.660","3323","6565.41146","100.000000","0.000000","37.0774176","3"
"79.680","3324","6588.70694","100.000000","0.000000","37.1758214","3"
"79.700","3325","6594.66176","100.000000","0.000000","37.2776832","3"
"79.720","3326","6586.78592","100.000000","0.000000","37.3839219","3"
"79.740","3326","6580.50266","100.000000","0.000000","37.4893158","3"
"79.760","3327","6590.21786","100.000000","0.000000","37.5920186","3"
"79.780","3328","6612.89229","100.000000","0.000000","37.6925626","3"
"79.800","3329","6637.45088","100.000000","0.000000","37.7929280","3"
"79.820","3329","6653.79840","100.000000","0.000000","37.8952397","3"
"79.840","3330","6662.00141","100.000000","0.000000","37.9991411","3"
"79.860","3331","6670.56883","100.000000","0.000000","38.1028058","3"
"79.880","3332","6686.72038","100.000000","0.000000","38.2057856","3"
"79.900","3332","6703.61536","100.000000","0.000000","38.3085440","3"
"79.920","3333","6714.84646","100.000000","0.000000","38.4114886","3"
"79.940","3334","6726.95322","100.000000","0.000000","38.5136608","3"
"79.960","3335","6744.23782","100.000000","0.000000","38.6147123","3"
"79.980","3335","6765.19091","100.000000","0.000000","38.7146074","3"
"80.000","3336","6784.64768","100.000000","0.000000","38.8147584","3"
"80.020","3337","6797.16557","100.000000","0.000000","38.9146342","3"
"80.040","3338","6814.29990","100.000000","0.000000","39.0135987","3"
"80.060","3339","6837.29843","100.000000","0.000000","39.1122464","3"
"80.080","3339","6854.38106","100.000000","0.000000","39.2115936","3"
"80.100","3340","6864.30976","100.000000","0.000000","39.3109856","3"
"80.120","3341","6884.99059","100.000000","0.000000","39.4071494","3"
"80.140","3342","6923.03296","100.000000","0.000000","39.4992659","3"
"80.160","3343","6963.90707","100.000000","0.000000","39.5915085","3"
"80.180","3343","6982.73178","100.000000","0.000000","39.6892966","3"
"80.200","3344","6964.18944","100.000000","0.000000","39.7948800","3"
"80.220","3345","6930.13658","100.000000","0.000000","39.9018253","3"
"80.240","3346","6927.65568","100.000000","0.000000","40.0025459","3"
"80.260","3346","6965.06880","100.000000","0.000000","40.0950362","3"
"80.280","3347","7018.20237","100.000000","0.000000","40.1828032","3"
"80.300","3348","7061.66464","100.000000","0.000000","40.2694560","3"
"80.320","3349","7100.99251","100.000000","0.000000","40.3555430","3"
"80.340","3350","7146.57587","100.000000","0.000000","40.4409766","3"
"80.360","3351","7188.98982","100.000000","0.000000","40.5274784","3"
"80.380","3351","7219.16634","100.000000","0.000000","40.6179923","3"
"80.400","3352","7223.83424","100.000000","0.000000","40.7132864","3"
"80.420","3353","7204.51738","100.000000","0.000000","40.8148941","3"
"80.440","3354","7178.46554","100.000000","0.000000","40.9171610","3"
"80.460","3355","7166.17715","100.000000","0.000000","41.0156627","3"
"80.480","3355","7175.30202","100.000000","0.000000","41.1095085","3"
"80.500","3356","7195.90272","100.000000","0.000000","41.2006656","3"
"80.520","3357","7209.52218","100.000000","0.000000","41.2929312","3"
"80.540","3358","7214.28352","100.000000","0.000000","41.3849222","3"
"80.560","3359","7224.53440","100.000000","0.000000","41.4758400","3"
"80.580","3360","7245.64211","100.000000","0.000000","41.5648909","3"
"80.600","3360","7270.24448","100.000000","0.000000","41.6530464","3"
"80.620","3361","7288.35238","100.000000","0.000000","41.7416218","3"
"80.640","3362","7303.13306","100.000000","0.000000","41.8299418","3"
"80.660","3363","7323.75654","100.000000","0.000000","41.9167661","3"
"80.680","3364","7350.54029","100.000000","0.000000","42.0022381","3"
"80.700","3365","7376.58816","100.000000","0.000000","42.0876576","3"
"80.720","3365","7394.86797","100.000000","0.000000","42.1750406","3"
"80.740","3366","7402.94144","100.000000","0.000000","42.2642669","3"
"80.760","3367","7409.66451","100.000000","0.000000","42.3529229","3"
"80.780","3368","7425.98221","100.000000","0.000000","42.4397568","3"
"80.800","3369","7450.22976","100.000000","0.000000","42.5251552","3"
"80.820","3370","7475.80518","100.000000","0.000000","42.6079782","3"
"80.840","3371","7502.79910","100.000000","0.000000","42.6911411","3"
"80.860","3371","7525.43091","100.000000","0.000000","42.7747418","3"
"80.880","3372","7541.45139","100.000000","0.000000","42.8602982","3"
"80.900","3373","7546.85440","100.000000","0.000000","42.9489216","3"
"80.920","3374","7540.56794","100.000000","0.000000","43.0395667","3"
"80.940","3375","7538.43853","100.000000","0.000000","43.1289286","3"
"80.960","3376","7551.28486","100.000000","0.000000","43.2150579","3"
"80.980","3377","7576.00627","100.000000","0.000000","43.2986970","3"
"81.000","3377","7599.77856","100.000000","0.000000","43.3823744","3"
"81.020","3378","7611.29562","100.000000","0.000000","43.4686240","3"
"81.040","3379","7614.02227","100.000000","0.000000","43.5562771","3"
"81.060","3380","7619.38368","100.000000","0.000000","43.6433530","3"
"81.080","3381","7632.00474","100.000000","0.000000","43.7291424","3"
"81.100","3382","7646.02752","100.000000","0.000000","43.8146240","3"
"81.120","3383","7653.37664","100.000000","0.000000","43.9008474","3"
"81.140","3384","7657.39610","100.000000","0.000000","43.9870374","3"
"81.160","3384","7665.42822","100.000000","0.000000","44.0723411","3"
"81.180","3385","7678.31782","100.000000","0.000000","44.1563923","3"
"81.200","3386","7693.24864","100.000000","0.000000","44.2393952","3"
"81.220","3387","7710.34931","100.000000","0.000000","44.3212198","3"
"81.240","3388","7729.25824","100.000000","0.000000","44.4026726","3"
"81.260","3389","7746.83546","100.000000","0.000000","44.4838406","3"
"81.280","3390","7762.12557","100.000000","0.000000","44.5651744","3"
"81.300","3391","7775.65440","100.000000","0.000000","44.6465760","3"
"81.320","3392","7789.98669","100.000000","0.000000","44.7273690","3"
"81.340","3392","7805.60243","100.000000","0.000000","44.8075840","3"
"81.360","3393","7821.39059","100.000000","0.000000","44.8877805","3"
"81.380","3394","7834.23360","100.000000","0.000000","44.9677587","3"
"81.400","3395","7846.48064","100.000000","0.000000","45.0473888","3"
"81.420","3396","7861.65286","100.000000","0.000000","45.1265440","3"
"81.440","3397","7874.19482","100.000000","0.000000","45.2062662","3"
"81.460","3398","7882.99494","100.000000","0.000000","45.2856333","3"
"81.480","3399","7895.17107","100.000000","0.000000","45.3640666","3"
"81.500","3400","7913.12576","100.000000","0.000000","45.4410912","3"
"81.520","3401","7932.77082","100.000000","0.000000","45.5176410","3"
"81.540","3402","7948.72422","100.000000","0.000000","45.5942426","3"
"81.560","3402","7963.59616","100.000000","0.000000","45.6707219","3"
"81.580","3403","7979.60768","100.000000","0.000000","45.7470278","3"
"81.600","3404","7645.01824","100.000000","0.000000","45.8220256","3"
"81.620","3405","7364.54810","100.000000","0.000000","45.8343168","0"
"81.640","3406","7195.43962","100.000000","0.000000","45.8012544","0"
"81.660","3407","6903.90336","100.000000","0.000000","45.8032070","4"
"81.680","3408","6791.50426","100.000000","0.000000","45.8521888","4"
"81.700","3409","6700.87872","100.000000","0.000000","45.9379776","4"
"81.720","3410","6622.03213","100.000000","0.000000","46.0311514","4"
"81.740","3411","6645.26925","100.000000","0.000000","46.1092774","4"
"81.760","3412","6695.58746","100.000000","0.000000","46.1802253","4"
"81.780","3413","6713.17491","100.000000","0.000000","46.2544909","4"
"81.800","3413","6709.73504","100.000000","0.000000","46.3324896","4"
"81.820","3414","6718.79194","100.000000","0.000000","46.4097114","4"
"81.840","3415","6735.77421","100.000000","0.000000","46.4849651","4"
"81.860","3416","6750.28173","100.000000","0.000000","46.5601197","4"
"81.880","3417","6760.92544","100.000000","0.000000","46.6355104","4"
"81.900","3418","6772.58880","100.000000","0.000000","46.7113472","4"
"81.920","3419","6781.50464","100.000000","0.000000","46.7876102","4"
"81.940","3420","6786.79821","100.000000","0.000000","46.8642938","4"
"81.960","3421","6791.40774","100.000000","0.000000","46.9409786","4"
"81.980","3422","6797.96646","100.000000","0.000000","47.0169530","4"
"82.000","3423","6808.97536","100.000000","0.000000","47.0919072","4"
"82.020","3424","6821.91885","100.000000","0.000000","47.1661440","4"
"82.040","3425","6832.57690","100.000000","0.000000","47.2407962","4"
"82.060","3426","6839.01811","100.000000","0.000000","47.3159104","4"
"82.080","3427","6845.75373","100.000000","0.000000","47.3906803","4"
"82.100","3428","6855.89952","100.000000","0.000000","47.4645792","4"
"82.120","3428","6867.02464","100.000000","0.000000","47.5381357","4"
"82.140","3429","6878.07718","100.000000","0.000000","47.6110598","4"
"82.160","3430","6890.45005","100.000000","0.000000","47.6835418","4"
"82.180","3431","6904.71206","100.000000","0.000000","47.7557760","4"
"82.200","3432","6918.22016","100.000000","0.000000","47.8273440","4"
"82.220","3433","6932.46221","100.000000","0.000000","47.8992326","4"
"82.240","3434","6943.93587","100.000000","0.000000","47.9715629","4"
"82.260","3435","6953.60077","100.000000","0.000000","48.0437952","4"
"82.280","3436","6967.21229","100.000000","0.000000","48.1149850","4"
"82.300","3437","6984.20416","100.000000","0.000000","48.1856256","4"
"82.320","3438","6995.27616","100.000000","0.000000","48.2574234","4"
"82.340","3439","6999.48890","100.000000","0.000000","48.3302707","4"
"82.360","3440","7003.10848","100.000000","0.000000","48.4034822","4"
"82.380","3441","7009.01952","100.000000","0.000000","48.4760083","4"
"82.400","3442","7019.14304","100.000000","0.000000","48.5471584","4"
"82.420","3443","7033.58912","100.000000","0.000000","48.6174234","4"
"82.440","3444","7045.77267","100.000000","0.000000","48.6881024","4"
"82.460","3445","7052.54413","100.000000","0.000000","48.7594438","4"
"82.480","3446","7058.23501","100.000000","0.000000","48.8308256","4"
"82.500","3447","7067.26784","100.000000","0.000000","48.9013472","4"
"82.520","3448","7076.19034","100.000000","0.000000","48.9718765","4"
"82.540","3449","7079.79968","100.000000","0.000000","49.0428973","4"
"82.560","3450","7082.74534","100.000000","0.000000","49.1134323","4"
"82.580","3451","7091.75194","100.000000","0.000000","49.1827648","4"
"82.600","3452","7105.97312","100.000000","0.000000","49.2506432","4"
"82.620","3453","7122.11469","100.000000","0.000000","49.3178765","4"
"82.640","3454","7134.76314","100.000000","0.000000","49.3855821","4"
"82.660","3455","7142.79834","100.000000","0.000000","49.4538976","4"
"82.680","3456","7151.18464","100.000000","0.000000","49.5217274","4"
"82.700","3457","7165.26656","100.000000","0.000000","49.5885120","4"
"82.720","3458","7181.96557","100.000000","0.000000","49.6547642","4"
"82.740","3459","7194.45222","100.000000","0.000000","49.7214995","4"
"82.760","3460","7203.68973","100.000000","0.000000","49.7880966","4"
"82.780","3461","7216.39194","100.000000","0.000000","49.8542611","4"
"82.800","3462","7231.86624","100.000000","0.000000","49.9207968","4"
"82.820","3463","7235.06112","100.000000","0.000000","49.9893645","4"
"82.840","3464","7232.73306","100.000000","0.000000","50.0579968","4"
"82.860","3465","7238.52531","100.000000","0.000000","50.1253907","4"
"82.880","3466","7250.81434","100.000000","0.000000","50.1909779","4"
"82.900","3467","7265.88608","100.000000","0.000000","50.2558112","4"
"82.920","3468","7277.92653","100.000000","0.000000","50.3211354","4"
"82.940","3469","7284.48653","100.000000","0.000000","50.3876083","4"
"82.960","3470","7289.48314","100.000000","0.000000","50.4537869","4"
"82.980","3471","7303.36934","100.000000","0.000000","50.5178765","4"
"83.000","3472","7325.87136","100.000000","0.000000","50.5808256","4"
"83.020","3473","7341.11245","100.000000","0.000000","50.6451366","4"
"83.040","3474","7342.86221","100.000000","0.000000","50.7119808","4"
"83.060","3475","7339.19117","100.000000","0.000000","50.7796800","4"
"83.080","3476","7340.60864","100.000000","0.000000","50.8465882","4"
"83.100","3477","7346.91136","100.000000","0.000000","50.9121120","4"
"83.120","3478","7352.69248","100.000000","0.000000","50.9772781","4"
"83.140","3479","7356.91059","100.000000","0.000000","51.0421741","4"
"83.160","3480","7362.87373","100.000000","0.000000","51.1063328","4"
"83.180","3481","7372.44813","100.000000","0.000000","51.1695750","4"
"83.200","3482","7380.59712","100.000000","0.000000","51.2324288","4"
"83.220","3483","7386.58611","100.000000","0.000000","51.2950707","4"
"83.240","3484","7396.18406","100.000000","0.000000","51.3568218","4"
"83.260","3485","7413.33542","100.000000","0.000000","51.4169293","4"
"83.280","3486","7440.71846","100.000000","0.000000","51.4744768","4"
"83.300","3487","7474.83904","100.000000","0.000000","51.5316096","4"
"83.320","3488","7487.22790","100.000000","0.000000","51.5941120","4"
"83.340","3489","7466.34189","100.000000","0.000000","51.6616576","4"
"83.360","3490","7441.22637","100.000000","0.000000","51.7301747","4"
"83.380","3491","7438.95898","100.000000","0.000000","51.7930637","4"
"83.400","3492","7467.35808","100.000000","0.000000","51.8507648","4"
"83.420","3493","7498.10829","100.000000","0.000000","51.9062176","4"
"83.440","3494","7512.41382","100.000000","0.000000","51.9648582","4"
"83.460","3495","7510.99226","100.000000","0.000000","52.0264250","4"
"83.480","3496","7510.04480","100.000000","0.000000","52.0879584","4"
"83.500","3497","7527.58912","100.000000","0.000000","52.1449280","4"
"83.520","3498","7577.08851","100.000000","0.000000","52.1922304","4"
"83.540","3499","7658.32090","100.000000","0.000000","52.2300979","4"
"83.560","3501","7765.68538","100.000000","0.000000","52.2634598","4"
"83.580","3502","7839.60256","100.000000","0.000000","52.3156710","4"
"83.600","3503","7771.22624","100.000000","0.000000","52.3885664","4"
"83.620","3504","7692.86541","100.000000","0.000000","52.4654835","4"
"83.640","3505","7652.85517","100.000000","0.000000","52.5473459","4"
"83.660","3506","7588.84352","100.000000","0.000000","52.6250694","4"
"83.680","3507","7547.34669","100.000000","0.000000","52.6944813","4"
"83.700","3508","7558.01152","100.000000","0.000000","52.7538560","4"
"83.720","3509","7587.53907","100.000000","0.000000","52.8091603","4"
"83.740","3510","7607.99782","100.000000","0.000000","52.8647251","4"
"83.760","3511","7631.35846","100.000000","0.000000","52.9204646","4"
"83.780","3512","7658.64294","100.000000","0.000000","52.9753677","4"
"83.800","3513","7675.47264","100.000000","0.000000","53.0347872","4"
"83.820","3514","7661.54496","100.000000","0.000000","53.0967680","4"
"83.840","3515","7654.05133","100.000000","0.000000","53.1585587","4"
"83.860","3516","7667.31469","100.000000","0.000000","53.2159917","4"
"83.880","3517","7690.14989","100.000000","0.000000","53.2720262","4"
"83.900","3518","7702.02176","100.000000","0.000000","53.3288992","4"
"83.920","3520","7715.88736","100.000000","0.000000","53.3844550","4"
"83.940","3521","7740.77005","100.000000","0.000000","53.4395155","4"
"83.960","3522","7754.39667","100.000000","0.000000","53.4972326","4"
"83.980","3523","7745.56570","100.000000","0.000000","53.5586662","4"
"84.000","3524","7732.27392","100.000000","0.000000","53.6199232","4"
"84.020","3525","7737.83309","100.000000","0.000000","53.6779238","4"
"84.040","3526","7750.71859","100.000000","0.000000","53.7345459","4"
"84.060","3527","7758.80832","100.000000","0.000000","53.7910515","4"
"84.080","3528","7771.42528","100.000000","0.000000","53.8461453","4"
"84.100","3529","7795.05024","100.000000","0.000000","53.9000064","4"
"84.120","3530","7811.54637","100.000000","0.000000","53.9555277","4"
"84.140","3531","7814.04186","100.000000","0.000000","54.0131430","4"
"84.160","3532","7810.35814","100.000000","0.000000","54.0725786","4"
"84.180","3534","7800.40000","100.000000","0.000000","54.1329536","4"
"84.200","3535","7793.15136","100.000000","0.000000","54.1907648","4"
"84.220","3536","7804.37235","100.000000","0.000000","54.2456998","4"
"84.240","3537","7818.15206","100.000000","0.000000","54.2995187","4"
"84.260","3538","7827.23251","100.000000","0.000000","54.3536858","4"
"84.280","3539","7836.17050","100.000000","0.000000","54.4077043","4"
"84.300","3540","7850.38464","100.000000","0.000000","54.4604480","4"
"84.320","3541","7869.38150","100.000000","0.000000","54.5126502","4"
"84.340","3542","7884.32602","100.000000","0.000000","54.5656371","4"
"84.360","3543","7892.17190","100.000000","0.000000","54.6199578","4"
"84.380","3544","7626.67302","100.000000","0.000000","54.6730470","4"
"84.400","3546","7297.97696","100.000000","0.000000","54.6766784","0"
"84.420","3547","7062.55834","100.000000","0.000000","54.6393344","0"
"84.440","3548","6776.47629","100.000000","0.000000","54.6338995","5"
"84.460","3549","6691.70061","100.000000","0.000000","54.6709094","5"
"84.480","3550","6631.83296","100.000000","0.000000","54.7311437","5"
"84.500","3551","6577.16864","100.000000","0.000000","54.7957824","5"
"84.520","3552","6615.35936","100.000000","0.000000","54.8470259","5"
"84.540","3553","6642.20429","100.000000","0.000000","54.8972736","5"
"84.560","3554","6642.66010","100.000000","0.000000","54.9507725","5"
"84.580","3555","6643.43322","100.000000","0.000000","55.0057613","5"
"84.600","3556","6644.73408","100.000000","0.000000","55.0600320","5"
"84.620","3558","6650.81549","100.000000","0.000000","55.1128563","5"
"84.640","3559","6663.07354","100.000000","0.000000","55.1646861","5"
"84.660","3560","6676.18522","100.000000","0.000000","55.2163763","5"
"84.680","3561","6686.16922","100.000000","0.000000","55.2682803","5"
"84.700","3562","6695.89184","100.000000","0.000000","55.3206592","5"
"84.720","3563","6699.30470","100.000000","0.000000","55.3748211","5"
"84.740","3564","6699.09862","100.000000","0.000000","55.4286502","5"
"84.760","3565","6713.49978","100.000000","0.000000","55.4794957","5"
"84.780","3566","6733.96390","100.000000","0.000000","55.5314330","5"
"84.800","3568","6727.30688","100.000000","0.000000","55.5875328","5"
"84.820","3569","6718.36186","100.000000","0.000000","55.6429171","5"
"84.840","3570","6731.04154","100.000000","0.000000","55.6939174","5"
"84.860","3571","6743.74963","100.000000","0.000000","55.7461376","5"
"84.880","3572","6741.64838","100.000000","0.000000","55.8012262","5"
"84.900","3573","6738.17344","100.000000","0.000000","55.8536896","5"
"84.920","3574","6752.32077","100.000000","0.000000","55.9033651","5"
"84.940","3575","6742.19802","100.000000","0.000000","55.9563597","5"
"84.960","3576","6724.13850","100.000000","0.000000","56.0084186","5"
"84.980","3578","6736.54784","100.000000","0.000000","56.0542170","5"
"85.000","3579","6756.77888","100.000000","0.000000","56.1018560","5"
"85.020","3580","6768.74662","100.000000","0.000000","56.1505690","5"
"85.040","3581","6802.17510","100.000000","0.000000","56.1964109","5"
"85.060","3582","6811.20525","100.000000","0.000000","56.2479898","5"
"85.080","3583","6804.62451","100.000000","0.000000","56.2986342","5"
"85.100","3584","6810.59200","100.000000","0.000000","56.3499200","5"
"85.120","3585","6788.42342","100.000000","0.000000","56.4083328","5"
"85.140","3587","6752.68454","100.000000","0.000000","56.4640282","5"
"85.160","3588","6778.78694","100.000000","0.000000","56.5098394","5"
"85.180","3589","6825.15418","100.000000","0.000000","56.5501133","5"
"85.200","3590","6871.75040","100.000000","0.000000","56.5875328","5"
"85.220","3591","6927.38163","100.000000","0.000000","56.6231078","5"
"85.240","3592","7011.60640","100.000000","0.000000","56.6472614","5"
"85.260","3593","7093.89837","100.000000","0.000000","56.6868595","5"
"85.280","3595","6981.37894","100.000000","0.000000","56.7733645","5"
"85.300","3596","6757.27040","100.000000","0.000000","56.8673344","5"
"85.320","3597","6773.27629","100.000000","0.000000","56.9191219","5"
